,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__criterion,param_model__max_depth,param_pca,param_scale,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
69,1.819927613,0.012835741,0.593053173,0.728571867,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': None}",76,0.552966102,0.731686091,0.611397003,0.719863791,0.614802482,0.734165721,0.063876347,0.002968612,0.028382055,0.006240197
75,1.793179671,0.017305692,0.593053173,0.728571867,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': None}",76,0.552966102,0.731686091,0.611397003,0.719863791,0.614802482,0.734165721,0.026450136,0.003630133,0.028382055,0.006240197
45,0.524458726,0.008023262,0.592826153,0.622553392,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': None}",78,0.582400121,0.62921901,0.590888452,0.622625804,0.605191464,0.615815361,0.031775892,0.001431142,0.009404977,0.005472256
51,0.510832628,0.009159724,0.592750479,0.622616451,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': None}",79,0.582400121,0.62921901,0.590888452,0.622625804,0.604964432,0.61600454,0.00597443,0.000489099,0.009305568,0.005394789
77,1.781613032,0.021595637,0.59270003,0.721900232,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",80,0.575438862,0.734713183,0.597245346,0.720658343,0.605418496,0.710329171,0.089273825,0.001725657,0.012654223,0.009993389
81,0.763781309,0.006810983,0.592245989,0.728723242,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': None}",81,0.574833535,0.732934766,0.588845164,0.731592887,0.613061904,0.721642073,0.05857864,0.000396556,0.015791027,0.005037021
71,1.770019054,0.017916361,0.591943295,0.722581356,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",82,0.573698547,0.737853791,0.596185863,0.720696179,0.605948237,0.709194098,0.08692527,0.000883416,0.013503473,0.011775962
79,1.023632606,0.018297036,0.591237009,0.729315962,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",83,0.570066586,0.731307704,0.584682912,0.731138857,0.618964734,0.725501324,0.053123162,0.005790249,0.02049369,0.002698237
70,1.883124034,0.027718941,0.590707295,0.717107484,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",84,0.537000605,0.726199485,0.624943242,0.717366629,0.610186166,0.707756337,0.04131245,0.01156087,0.038454075,0.007531613
76,1.848272721,0.024879694,0.59068207,0.717132708,gini,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",85,0.537000605,0.726199485,0.624943242,0.717366629,0.610110489,0.707832009,0.015028095,0.005277943,0.038441312,0.007500315
26,0.394443432,0.016852617,0.590001009,0.608074583,gini,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",86,0.556371065,0.61684577,0.590737097,0.609042754,0.622899955,0.598335225,0.008295383,0.002181657,0.027165634,0.007587845
110,0.610944986,0.018998305,0.590001009,0.608074583,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",86,0.556371065,0.61684577,0.590737097,0.609042754,0.622899955,0.598335225,0.052187335,0.004541517,0.027165634,0.007587845
116,0.609781345,0.017524004,0.590001009,0.608087194,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",86,0.556371065,0.616807931,0.590737097,0.609042754,0.622899955,0.598410897,0.031914692,0.003002008,0.027165634,0.00754089
32,0.433317979,0.020891666,0.589925335,0.608175478,gini,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",89,0.556371065,0.616807931,0.590737097,0.609042754,0.622672923,0.598675747,0.02736176,0.005519178,0.027074046,0.007427792
78,0.970706622,0.006643375,0.588916356,0.730022319,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': None}",90,0.567872276,0.734826699,0.584682912,0.730646992,0.614197064,0.724593265,0.032446543,0.000424132,0.019147681,0.004201068
47,0.536185026,0.023142338,0.588109172,0.625643497,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",91,0.525499395,0.636446193,0.606175269,0.622814983,0.632662328,0.617669315,0.01733743,0.004725605,0.045576422,0.007922254
129,0.738965034,0.009251038,0.587478559,0.621153359,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': None}",92,0.569536925,0.624905403,0.588239746,0.623571699,0.604661722,0.614982974,0.037372904,0.000945939,0.014349916,0.004396963
135,0.737156709,0.008706649,0.587402886,0.621216418,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': None}",93,0.569536925,0.624905403,0.588239746,0.623571699,0.60443469,0.615172153,0.015532271,0.001176323,0.014259416,0.004308484
83,0.853134712,0.017799934,0.587150641,0.728748471,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",94,0.571958232,0.733123959,0.588845164,0.729965948,0.600650825,0.723155505,0.043268263,0.001223932,0.011774968,0.004159664
53,0.54155763,0.018762986,0.587125416,0.625706544,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",95,0.524213075,0.635954291,0.606023914,0.62292849,0.631148782,0.618236852,0.02242872,0.002577462,0.045656165,0.007495114
137,0.770821412,0.01887091,0.586646151,0.624823669,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",96,0.522548426,0.634365067,0.60556985,0.624252743,0.631829877,0.615853197,0.043572103,0.003366394,0.046577846,0.007568214
31,0.404833078,0.017364343,0.586520028,0.600141686,gini,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",97,0.582400121,0.617148479,0.598910247,0.603102535,0.578250341,0.580174045,0.023614442,0.00152341,0.00892318,0.015239251
151,1.37029767,0.016599655,0.586520028,0.685854254,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",97,0.535487288,0.691917663,0.615332223,0.688649262,0.608748297,0.676995838,0.016451289,0.000649341,0.036188281,0.006404387
67,0.972685019,0.020944039,0.58641913,0.702111354,gini,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",99,0.550544794,0.704631451,0.611699712,0.708513053,0.597018314,0.693189557,0.033623299,0.007679309,0.026067288,0.006504642
161,2.493250608,0.018570741,0.586343457,0.703473717,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",100,0.551452785,0.715528984,0.605342818,0.70215664,0.602240048,0.692735528,0.040572397,0.002185827,0.02470579,0.009351878
50,0.939352433,0.015268962,0.584653415,0.629238035,gini,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",101,0.537378935,0.64189496,0.597169669,0.623004162,0.619418798,0.622814983,0.009221617,0.000960242,0.034642563,0.008950131
49,0.973719994,0.016827822,0.584350721,0.628935379,gini,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",102,0.528753027,0.643105797,0.616770092,0.626371547,0.60753746,0.617328793,0.002844925,0.002595268,0.039496734,0.010678433
55,0.99881498,0.018852234,0.584350721,0.628935379,gini,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",102,0.528753027,0.643105797,0.616770092,0.626371547,0.60753746,0.617328793,0.012684152,0.002076441,0.039496734,0.010678433
74,1.019249598,0.022759755,0.584224599,0.712894973,gini,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",104,0.546383172,0.721204783,0.593310126,0.711312902,0.612986227,0.706167234,0.038532705,0.001732297,0.027939519,0.006240148
56,0.95427529,0.018238068,0.584098476,0.629250665,gini,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",105,0.533746973,0.642613894,0.599137279,0.622398789,0.619418798,0.622739311,0.023045415,0.003144626,0.036556559,0.009450253
131,0.772432407,0.016280333,0.583770558,0.623612918,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",106,0.522397094,0.634138035,0.597775087,0.621074537,0.631148782,0.615626182,0.074259416,0.000379901,0.045489126,0.007767656
152,1.287205219,0.017214457,0.582912925,0.694241466,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",107,0.525575061,0.702928712,0.599061601,0.693492244,0.624110792,0.686303443,0.024511613,0.003151655,0.041816694,0.006807882
108,0.510513703,0.01481239,0.582458884,0.601415129,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",108,0.551604116,0.60276979,0.59035871,0.601702611,0.605418496,0.599772985,0.018323135,0.00480006,0.022668878,0.001240213
114,0.479570309,0.008794308,0.582458884,0.601415129,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",108,0.551604116,0.60276979,0.59035871,0.601702611,0.605418496,0.599772985,0.036679555,0.001098155,0.022668878,0.001240213
158,1.226141771,0.018419266,0.581197659,0.691719088,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",110,0.517100484,0.703231421,0.595050704,0.689443814,0.631451491,0.682482028,0.033186417,0.000697396,0.047700733,0.008622335
27,0.664517959,0.009034077,0.580213904,0.610572018,gini,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",111,0.519521792,0.627667625,0.605342818,0.609572456,0.615786287,0.594475974,0.013970972,0.000750784,0.043130288,0.013568856
33,0.66199104,0.009815375,0.580213904,0.610572018,gini,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",111,0.519521792,0.627667625,0.605342818,0.609572456,0.615786287,0.594475974,0.025580517,0.000655916,0.043130288,0.013568856
111,0.927927335,0.008884986,0.580012108,0.610370227,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",113,0.519521792,0.627667625,0.6047374,0.608967083,0.615786287,0.594475974,0.0108765,0.000398767,0.043013502,0.01358671
117,0.900756359,0.011349996,0.580012108,0.610370227,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",113,0.519521792,0.627667625,0.6047374,0.608967083,0.615786287,0.594475974,0.051268346,0.001748645,0.043013502,0.01358671
24,0.359021028,0.008111318,0.579961659,0.602524981,gini,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",115,0.545777845,0.602883306,0.58869381,0.604918653,0.605418496,0.599772985,0.014706782,0.001361197,0.025119153,0.002115935
30,0.364226341,0.009755294,0.579961659,0.602524981,gini,3,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",115,0.545777845,0.602883306,0.58869381,0.604918653,0.605418496,0.599772985,0.004083179,0.000997425,0.025119153,0.002115935
68,0.884814978,0.027578672,0.575093331,0.71347506,gini,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",117,0.517403148,0.71874527,0.592780384,0.713810064,0.615105191,0.707869845,0.026046848,0.003693456,0.041801823,0.004446189
112,0.999591112,0.029738267,0.574059126,0.605590259,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",118,0.519143462,0.625813531,0.603980627,0.600983731,0.599061601,0.589973515,0.015500057,0.015507406,0.038886063,0.014989814
118,0.982531627,0.029842297,0.574059126,0.605590259,entropy,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",118,0.519143462,0.625813531,0.603980627,0.600983731,0.599061601,0.589973515,0.064462807,0.014963966,0.038886063,0.014989814
